Age,BusinessTravel,Department,DistanceFromHome,Education,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
42,Travel_Frequently,Research & Development,0,High School,Male,57.099088041618366,0,2,1,Single,8680.68925395509,No,16,6,11,10,10,13,1
34,Travel_Rarely,Research & Development,0,High School,Male,49.68457865979244,2,4,5,Married,7307.7000962772145,No,31,5,0,14,11,6,1
38,Non-Travel,Research & Development,0,Masters,Female,65.88620844982344,1,2,1,Married,3445.3234837598193,No,19,3,2,6,5,0,1
59,Travel_Rarely,Human Resources,0,Undergraduate,Male,61.00400751116449,1,2,2,Divorced,4338.405486493037,No,15,5,15,3,2,0,0
25,Travel_Frequently,Sales,0,High School,Female,54.229798496354746,0,1,0,Single,6555.35487809963,Yes,2,8,6,12,8,2,1
29,Travel_Rarely,Sales,0,Phd,Female,46.5288966961468,4,2,3,Married,3292.67826774859,No,20,1,6,5,11,11,1
24,Travel_Rarely,Research & Development,0,Undergraduate,Male,56.245263522440744,2,0,4,Single,7214.590051297377,Yes,16,0,9,4,12,13,0
37,Travel_Rarely,Sales,0,High School,Male,60.945857012694255,0,1,4,Married,6548.824115976123,Yes,13,2,6,6,11,4,1
30,Travel_Rarely,Human Resources,0,Undergraduate,Female,58.09423589502966,4,2,5,Married,8073.86990289389,No,5,2,15,11,2,2,0
41,Travel_Rarely,Human Resources,0,Phd,Male,45.56577356213706,2,3,5,Divorced,2906.1508127140887,No,4,3,12,1,1,11,0
48,Travel_Frequently,Research & Development,0,Phd,Male,67.91146508782134,2,3,1,Single,2102.693811423051,No,26,3,10,14,2,5,0
34,Travel_Rarely,Sales,0,Undergraduate,Male,57.88712020411888,1,1,3,Single,4619.4805180357325,No,29,6,6,9,7,13,1
45,Travel_Rarely,Human Resources,0,Phd,Male,74.81723362766128,3,3,4,Single,4342.429770498141,No,1,5,7,14,12,8,1
27,Travel_Rarely,Sales,0,High School,Female,79.75717899591142,2,2,1,Married,4437.214140599336,Yes,38,3,0,0,0,4,1
51,Non-Travel,Sales,0,Phd,Male,68.90457650778535,1,2,2,Married,1386.2407169942908,No,14,1,13,2,0,4,0
49,Travel_Rarely,Sales,0,Undergraduate,Female,69.33058593592322,3,3,4,Single,6992.061217419366,No,19,6,18,11,7,12,0
39,Travel_Rarely,Sales,0,High School,Male,62.59044351651867,1,0,4,Single,4071.3081367098052,No,23,2,19,2,13,3,0
36,Travel_Rarely,Research & Development,0,Phd,Female,60.90295190162106,4,2,1,Single,5435.96117512782,No,12,2,4,4,13,12,1
34,Non-Travel,Research & Development,0,Phd,Male,58.99087118854972,2,2,2,Divorced,6275.8052643025185,No,9,6,12,12,9,10,1
20,Travel_Rarely,Sales,0,Undergraduate,Male,32.33078600049543,0,3,3,Married,4022.9986734779186,Yes,17,3,0,0,11,11,1
64,Travel_Rarely,Research & Development,0,High School,Male,49.83315519984837,1,1,2,Divorced,2729.4971211988905,No,21,2,14,3,2,9,0
34,Travel_Rarely,Research & Development,0,Undergraduate,Male,38.40962114770314,0,1,0,Single,8078.229415569019,No,27,3,2,2,8,11,1
49,Non-Travel,Sales,3,Undergraduate,Male,61.019589498539986,3,0,2,Married,4237.812629918883,No,37,2,17,7,8,7,1
34,Travel_Frequently,Research & Development,0,Undergraduate,Female,65.62232200121792,2,2,1,Single,4051.9478143534398,No,3,3,2,3,4,11,1
58,Travel_Rarely,Research & Development,0,High School,Female,82.54024528519354,2,3,5,Married,5386.092637226563,No,1,1,19,5,5,13,0
30,Travel_Rarely,Sales,0,Undergraduate,Male,72.7144210159224,3,0,2,Single,5402.062084966797,No,12,3,9,9,12,0,1
59,Travel_Rarely,Sales,0,Undergraduate,Male,45.76019470944327,5,0,5,Single,4271.663957455236,No,4,2,17,11,3,4,0
40,Travel_Rarely,Sales,0,Masters,Male,56.06739621203835,3,1,3,Married,5824.812000343432,No,38,4,1,0,8,14,1
33,Travel_Rarely,Human Resources,0,Phd,Male,61.822346429424854,2,3,3,Married,5961.589713251756,No,23,2,13,1,1,4,0
44,Non-Travel,Sales,0,Undergraduate,Male,57.74418224815613,3,2,2,Married,4718.172512899811,Yes,7,2,4,8,7,11,1
47,Travel_Frequently,Sales,0,High School,Female,55.831356543694056,2,4,0,Divorced,4474.20857080632,No,27,3,16,2,2,1,0
35,Travel_Rarely,Sales,0,Undergraduate,Female,93.91423656514002,5,4,5,Single,4138.613149965546,No,32,2,1,9,3,14,0
41,Travel_Rarely,Research & Development,0,High School,Female,61.17991298634477,2,3,2,Single,4765.167763997268,No,14,1,9,6,4,3,1
26,Travel_Rarely,Sales,0,High School,Male,69.76125837293154,1,2,1,Single,5232.95500919013,No,28,5,1,13,1,3,0
34,Travel_Rarely,Research & Development,0,Phd,Male,68.98968503483101,2,3,1,Divorced,8612.94826015221,No,30,2,15,3,13,1,1
31,Travel_Frequently,Research & Development,0,Phd,Male,42.69044241762913,2,3,5,Single,1783.7903761948023,No,39,4,4,7,4,10,1
34,Travel_Rarely,Human Resources,0,High School,Male,61.225156376052865,1,3,9,Divorced,1623.5539448018594,No,4,3,3,12,6,1,1
31,Travel_Rarely,Research & Development,0,Undergraduate,Male,44.55741473083015,3,3,4,Married,7163.787629217317,Yes,10,3,19,11,4,14,0
27,Travel_Rarely,Sales,0,Phd,Female,82.43889299197761,2,5,5,Married,3020.57159107576,No,4,3,17,4,5,3,0
28,Travel_Rarely,Research & Development,0,High School,Female,63.09934557208682,3,3,3,Single,6440.158887924239,No,0,7,1,12,2,5,0
44,Travel_Frequently,Sales,0,Phd,Male,58.711231136767616,2,3,2,Divorced,6555.947041560856,No,38,2,13,11,1,14,0
40,Travel_Rarely,Sales,0,Undergraduate,Female,80.29454107925999,3,1,3,Single,7256.686058974769,No,20,1,2,2,12,3,1
31,Travel_Rarely,Research & Development,0,Undergraduate,Male,77.11727963171455,1,4,2,Married,4721.224841033614,No,4,4,10,0,3,14,0
36,Travel_Rarely,Sales,0,High School,Male,83.30059985321518,1,2,5,Divorced,6392.377338152946,Yes,38,6,3,13,12,8,1
46,Travel_Rarely,Sales,0,Undergraduate,Male,56.89865331804621,0,2,0,Married,5852.113590805381,No,29,2,19,2,7,5,1
28,Travel_Rarely,Sales,0,Phd,Male,50.406905060654026,0,4,8,Single,3739.776425465585,No,29,3,0,12,7,11,1
56,Travel_Rarely,Research & Development,0,Masters,Female,58.083722372819565,1,3,1,Divorced,1982.6100912194129,No,17,1,8,7,6,10,1
39,Travel_Rarely,Sales,0,Masters,Female,107.02075632670784,5,1,3,Married,7123.511087228928,No,29,3,7,2,13,13,1
39,Non-Travel,Sales,3,Undergraduate,Female,46.99733420410661,2,4,6,Married,4632.421951427871,Yes,32,3,11,8,6,10,0
28,Travel_Rarely,Research & Development,0,Phd,Male,55.31228527953593,3,0,0,Married,7849.89304005168,Yes,20,2,11,11,2,7,1
46,Travel_Frequently,Research & Development,0,Masters,Male,69.84748297088774,3,1,4,Married,4689.3357759483,No,4,5,9,13,4,7,0
23,Travel_Rarely,Research & Development,0,Masters,Female,79.8285051237983,2,2,4,Married,4503.926198271314,No,8,4,10,8,6,0,0
42,Travel_Rarely,Research & Development,0,High School,Male,83.96672608191844,2,2,1,Single,5943.115800138625,No,2,2,10,1,6,3,1
31,Non-Travel,Sales,0,Undergraduate,Male,80.04538072662149,1,4,4,Single,4763.4581626257495,No,10,5,15,5,5,0,0
18,Travel_Rarely,Sales,0,Masters,Male,40.488144957653006,2,3,0,Single,3814.460450293418,No,33,5,17,0,8,2,1
44,Travel_Rarely,Human Resources,0,Phd,Male,78.08340290863356,1,1,2,Married,4659.956161957064,No,9,0,3,13,8,10,1
26,Travel_Frequently,Research & Development,0,Phd,Female,63.20367595727731,2,2,2,Single,1467.5730653461565,No,26,3,15,0,12,1,1
41,Travel_Frequently,Sales,0,Phd,Female,73.66694649882005,4,0,2,Married,3307.950986003215,No,16,3,16,4,11,2,1
51,Travel_Rarely,Sales,0,High School,Male,49.60409949494745,3,2,4,Single,2919.70304995765,No,22,4,5,11,8,4,1
36,Travel_Rarely,Sales,0,High School,Female,64.08721859764259,1,1,3,Single,5950.847597900951,Yes,22,7,13,6,1,8,1
29,Travel_Frequently,Research & Development,0,Phd,Male,63.79179479330254,2,3,2,Single,5427.646755017002,Yes,31,5,18,4,14,8,1
23,Travel_Frequently,Sales,0,Phd,Male,66.30502072451146,0,3,0,Divorced,3180.184555853323,Yes,22,0,2,14,11,10,1
21,Travel_Rarely,Research & Development,3,High School,Male,72.41149343555945,2,2,4,Single,7141.467692605538,No,21,2,1,11,0,14,0
32,Non-Travel,Sales,0,Phd,Male,78.19025456215621,2,2,2,Married,1945.8472292963756,No,15,3,19,12,9,0,1
46,Travel_Rarely,Sales,0,High School,Male,78.45971929438531,1,5,1,Divorced,6941.810655841218,Yes,16,5,16,9,9,2,1
32,Travel_Rarely,Research & Development,0,Phd,Male,40.05623636612554,4,2,8,Married,2448.4247644423986,No,5,4,8,3,14,7,1
33,Travel_Frequently,Sales,0,Undergraduate,Female,69.66964245165416,4,0,2,Single,4262.716855438182,No,4,3,10,3,9,5,1
55,Travel_Rarely,Research & Development,0,Phd,Female,48.05307707623428,2,1,6,Married,8717.084256921728,No,5,3,7,4,8,10,1
41,Travel_Frequently,Sales,0,Masters,Male,52.71843834138485,0,1,5,Divorced,5252.0038635001665,No,34,2,6,0,9,12,1
41,Travel_Rarely,Sales,1,Undergraduate,Female,41.79338229847859,1,1,2,Divorced,5669.899928687786,Yes,22,2,5,12,1,7,1
42,Travel_Frequently,Research & Development,0,Phd,Male,92.39927826103282,3,2,3,Married,6204.167614931312,No,17,2,8,9,11,14,1
30,Travel_Rarely,Research & Development,0,Undergraduate,Male,67.98250833567509,1,5,1,Single,4203.257849687384,No,18,5,18,8,12,11,1
42,Travel_Rarely,Research & Development,0,Masters,Male,52.21500412172419,2,1,4,Married,7318.230879457317,No,3,1,15,11,2,12,0
23,Travel_Frequently,Research & Development,0,Undergraduate,Male,65.8821270274838,4,0,2,Divorced,3928.8845188764335,No,19,6,4,8,10,12,1
43,Travel_Rarely,Research & Development,0,Undergraduate,Female,60.912664122152066,2,0,3,Single,8093.101842593214,No,28,0,19,2,12,2,1
27,Travel_Rarely,Human Resources,0,Phd,Female,57.112926407928946,2,1,3,Married,2252.6274089349454,No,21,2,7,13,2,1,0
43,Travel_Rarely,Sales,0,Masters,Male,61.15967372273745,2,2,3,Married,4677.186188479684,No,13,4,18,14,10,0,1
33,Travel_Rarely,Research & Development,0,Masters,Female,74.06188825527909,1,2,5,Divorced,5934.846761830078,No,18,5,10,12,1,4,0
48,Travel_Rarely,Research & Development,0,Phd,Male,52.77614884109888,1,4,4,Divorced,5719.672670073108,No,21,3,4,14,9,5,1
28,Travel_Rarely,Sales,0,High School,Female,69.20506700677113,3,0,1,Married,4134.846405117083,Yes,24,5,8,0,0,11,1
46,Non-Travel,Research & Development,0,Undergraduate,Female,75.03833287070455,2,5,0,Single,4913.616476770884,No,13,3,12,10,4,4,1
44,Travel_Rarely,Research & Development,0,Undergraduate,Male,67.9408619463876,4,0,3,Married,8104.55222658797,No,14,2,17,7,5,6,1
27,Travel_Rarely,Research & Development,0,Undergraduate,Male,80.94285384649596,1,2,3,Single,3878.899048482571,No,6,4,17,14,13,2,1
27,Travel_Frequently,Research & Development,0,Phd,Female,19.981164882391937,1,3,3,Divorced,8363.01667979996,No,16,4,13,6,13,11,1
44,Travel_Rarely,Research & Development,0,Phd,Female,57.71859380565408,1,2,3,Divorced,2165.830083354948,No,13,2,8,6,10,0,1
20,Travel_Rarely,Sales,0,Masters,Male,56.38317684373168,2,1,5,Married,4490.009533847927,No,13,3,2,10,0,8,0
21,Non-Travel,Sales,0,Undergraduate,Male,78.61602108967293,1,4,3,Married,7052.278265027948,No,39,2,14,4,5,11,1
30,Travel_Frequently,Research & Development,0,Undergraduate,Male,60.90087681688947,0,1,4,Married,4915.297406311078,Yes,36,5,18,3,11,9,0
34,Travel_Frequently,Sales,0,High School,Male,57.06421751498174,0,1,0,Divorced,2216.568140174509,No,33,2,4,2,0,9,0
33,Travel_Rarely,Human Resources,0,Undergraduate,Female,40.11034444952385,5,1,2,Single,5104.123007026802,No,23,1,15,6,2,9,0
43,Travel_Frequently,Research & Development,0,Masters,Male,60.1487039132969,3,1,1,Married,932.4358018232115,No,21,2,7,6,7,4,1
18,Travel_Rarely,Research & Development,0,Phd,Male,50.61577924371464,0,1,3,Single,8280.073932592408,No,15,3,1,8,10,0,1
31,Travel_Rarely,Sales,0,Undergraduate,Male,72.33337836115001,1,1,2,Married,4480.546538163744,No,5,3,12,7,7,9,1
53,Travel_Rarely,Sales,0,High School,Male,63.34557441271021,0,2,6,Single,1831.8599500184787,Yes,8,3,0,3,2,13,1
25,Travel_Frequently,Sales,0,Phd,Female,30.044442631648316,2,2,2,Married,8082.924552162649,No,3,3,5,9,13,6,1
37,Travel_Rarely,Sales,0,Masters,Male,78.3247144614863,2,0,1,Married,12550.415083535616,Yes,25,5,6,12,14,8,1
22,Travel_Rarely,Research & Development,0,High School,Male,60.43762265029105,3,3,2,Married,4440.463357870141,No,10,4,10,10,9,9,1
41,Travel_Rarely,Research & Development,0,Masters,Male,49.65209872443701,1,1,1,Married,8177.193981314667,No,28,3,8,13,10,3,1
30,Non-Travel,Human Resources,0,Undergraduate,Male,34.85959220613236,2,5,2,Married,5010.85053351798,Yes,13,4,15,5,11,11,1
35,Travel_Rarely,Research & Development,0,High School,Female,53.47899399638207,3,5,2,Divorced,4588.983833514757,Yes,30,6,3,10,6,13,1
34,Travel_Rarely,Research & Development,0,Undergraduate,Female,56.9802103150906,2,2,4,Married,5361.59612183079,No,3,2,9,7,3,10,0
44,Travel_Rarely,Sales,0,High School,Female,60.95539291215463,2,2,1,Divorced,4161.008755240646,Yes,30,0,15,3,12,6,1
28,Travel_Rarely,Research & Development,0,Masters,Male,81.85648232359901,3,2,2,Married,3518.2932929652134,No,3,1,13,7,8,2,1
27,Travel_Rarely,Research & Development,0,Undergraduate,Female,59.52377344532789,1,3,0,Married,1841.1197995760745,Yes,31,8,12,0,14,4,1
36,Travel_Rarely,Research & Development,0,Undergraduate,Female,76.67673825807961,2,0,1,Single,3053.7967535114253,No,35,6,4,1,2,6,0
43,Travel_Frequently,Research & Development,0,Undergraduate,Male,90.47842246535498,3,1,7,Single,9038.81455167149,No,37,3,7,7,13,0,1
47,Travel_Frequently,Sales,0,Phd,Male,64.0092219007612,2,1,1,Married,5017.485483559299,No,13,1,16,0,12,6,1
26,Travel_Rarely,Sales,0,Undergraduate,Male,69.9916892885589,3,3,2,Single,2918.4671485479926,No,0,4,2,4,14,7,1
29,Non-Travel,Research & Development,0,Undergraduate,Male,81.6519469199406,3,2,5,Single,7986.769840534587,No,36,3,6,12,13,14,1
39,Travel_Rarely,Research & Development,0,Phd,Female,38.062744833827075,5,1,4,Single,5617.407035402521,Yes,11,3,13,8,9,2,0
27,Travel_Rarely,Research & Development,0,Phd,Male,83.1992838342842,2,1,2,Single,5178.151224536632,No,1,5,4,11,1,5,0
42,Travel_Rarely,Sales,0,High School,Male,52.58400631031696,1,4,4,Married,6694.343202894806,No,5,4,3,8,2,12,0
27,Travel_Rarely,Research & Development,1,High School,Female,69.79913850900415,3,3,1,Divorced,3838.0516970865674,Yes,17,5,11,12,1,4,1
21,Travel_Rarely,Human Resources,0,High School,Female,74.09883969493856,2,3,1,Divorced,5976.981245106546,No,39,6,12,11,7,5,1
20,Non-Travel,Sales,0,High School,Male,59.11226971584961,1,4,3,Single,6585.621761338221,No,9,3,18,10,10,5,1
31,Travel_Rarely,Research & Development,0,Phd,Male,71.9641461507741,2,1,2,Single,5818.306564925309,No,1,1,13,6,11,1,1
49,Travel_Rarely,Sales,0,High School,Male,61.98176977384958,2,2,1,Single,4144.603943194063,Yes,38,4,19,10,9,5,1
35,Travel_Frequently,Sales,0,High School,Male,81.76231886557143,0,1,1,Divorced,4047.0431313236645,No,7,2,6,4,11,12,1
32,Travel_Rarely,Research & Development,0,Masters,Female,66.62454600204104,2,2,3,Married,6129.023080036162,No,13,2,6,14,9,2,1
23,Travel_Rarely,Research & Development,0,High School,Female,64.18226093179946,2,0,2,Single,4071.462373797749,No,32,2,18,4,2,8,0
33,Travel_Rarely,Research & Development,0,Masters,Male,71.11866269446034,1,2,6,Single,832.8020686334139,Yes,20,5,17,9,12,5,0
40,Travel_Rarely,Research & Development,0,High School,Male,65.88215566779638,1,1,2,Single,6374.226982107309,No,39,2,3,8,11,3,1
29,Travel_Rarely,Research & Development,0,High School,Male,42.9718321900167,2,0,3,Single,3939.465310131488,No,15,0,12,5,3,7,0
37,Travel_Rarely,Sales,0,Phd,Female,66.38398077246651,5,4,1,Married,3150.032152217472,No,36,3,13,2,1,8,0
30,Travel_Rarely,Human Resources,0,Phd,Female,52.508813243500875,3,3,5,Married,6367.207935409302,No,33,1,8,3,13,10,1
45,Travel_Rarely,Sales,0,Undergraduate,Male,69.91578349030246,3,5,1,Married,2854.5791094655124,No,15,2,4,9,0,6,0
35,Travel_Rarely,Research & Development,0,Masters,Female,67.29691116614576,7,1,2,Divorced,3820.4490852040417,No,17,4,3,2,11,7,1
43,Travel_Rarely,Sales,0,Phd,Male,74.01931927092751,1,1,3,Single,3603.878912099417,No,27,2,13,9,10,4,1
20,Non-Travel,Research & Development,0,High School,Female,48.95579752507092,2,3,4,Single,1365.7345207241756,Yes,12,0,5,5,4,4,1
57,Travel_Rarely,Research & Development,0,Phd,Female,56.35303602635924,2,3,4,Single,3424.8612340522504,Yes,29,2,15,13,8,6,0
31,Travel_Rarely,Sales,0,Undergraduate,Male,50.65859063764364,2,2,2,Single,3808.1892730971804,No,5,4,1,0,14,5,1
47,Travel_Rarely,Research & Development,0,Undergraduate,Male,90.96683851464593,2,0,4,Single,4064.8909846473875,No,15,1,13,4,5,11,0
19,Travel_Rarely,Sales,0,Masters,Female,58.819417710117676,1,5,5,Married,6979.23539204826,No,32,1,2,8,5,8,1
29,Travel_Rarely,Research & Development,1,Masters,Male,59.20154063474351,3,2,5,Married,3307.849992950409,No,13,3,5,5,7,8,1
50,Travel_Rarely,Human Resources,0,Undergraduate,Female,58.516613986428915,1,3,3,Divorced,4411.029862693464,No,18,4,16,8,3,1,0
50,Travel_Rarely,Sales,0,Phd,Female,84.59219641157773,1,4,3,Single,6159.503664125975,No,8,1,0,5,14,12,1
40,Travel_Rarely,Research & Development,1,High School,Male,77.05940899840884,1,2,4,Single,7814.390626473587,No,22,4,4,0,0,14,0
28,Travel_Rarely,Research & Development,0,Undergraduate,Male,73.99951307868069,1,3,1,Single,5187.480413965327,No,2,3,19,11,3,13,0
44,Travel_Rarely,Research & Development,0,Undergraduate,Male,61.411245488249726,0,1,3,Married,2235.9804151870967,No,11,1,8,7,5,13,1
23,Travel_Rarely,Research & Development,0,Undergraduate,Female,72.09190617525816,6,3,1,Married,5708.154713363442,No,23,6,5,5,4,5,1
29,Travel_Rarely,Sales,0,Undergraduate,Female,93.55053425362397,4,2,2,Divorced,7498.842421180033,No,33,4,6,12,6,7,1
30,Travel_Frequently,Research & Development,1,Undergraduate,Female,54.74797086443347,2,1,1,Divorced,6493.3525212163995,No,12,0,7,12,5,9,1
43,Travel_Rarely,Research & Development,0,High School,Female,65.08271659103613,4,3,1,Divorced,5071.193381208205,Yes,18,4,1,14,0,10,1
22,Travel_Rarely,Research & Development,0,Undergraduate,Female,88.70275937823267,0,1,3,Married,5752.680240438232,No,16,3,3,12,9,4,1
20,Travel_Frequently,Sales,0,Phd,Female,83.44560161458132,1,4,6,Divorced,6076.764139204381,No,26,3,11,1,2,9,0
22,Travel_Frequently,Research & Development,0,High School,Male,57.218006647881566,1,6,0,Married,4354.020989573673,No,31,2,14,8,6,0,1
25,Travel_Rarely,Human Resources,0,Undergraduate,Male,95.06452406297792,1,0,5,Single,3393.438314570626,No,7,3,2,4,7,7,1
38,Travel_Frequently,Research & Development,0,Undergraduate,Male,80.9560254702481,1,5,6,Single,4890.041423237414,No,28,4,4,10,14,14,1
30,Travel_Frequently,Research & Development,0,Masters,Male,56.694274595388194,1,4,0,Married,1093.2969241536916,No,14,3,11,5,14,8,1
33,Travel_Frequently,Sales,0,Undergraduate,Female,68.5047720479981,4,1,2,Divorced,4176.076626404636,Yes,18,2,17,5,8,2,1
36,Travel_Frequently,Human Resources,0,Masters,Male,80.07461433934994,3,0,7,Married,4085.4356440920083,No,4,4,6,9,9,10,1
45,Travel_Frequently,Research & Development,1,High School,Male,50.378673671245195,3,3,2,Single,2402.2987382673414,No,1,3,19,3,14,5,1
52,Travel_Rarely,Sales,0,Undergraduate,Male,80.22631982829085,1,2,2,Divorced,4052.759074306947,No,33,4,19,13,4,3,1
20,Travel_Rarely,Sales,0,Phd,Female,44.96385429270805,1,0,4,Divorced,2937.131559756548,No,3,1,11,2,11,2,0
20,Travel_Rarely,Sales,0,Undergraduate,Male,78.11285772620697,3,2,4,Divorced,4001.5948739057753,No,30,2,19,4,1,4,0
28,Travel_Rarely,Research & Development,0,Undergraduate,Male,54.70157055115019,2,3,5,Single,5141.014773412132,No,38,2,11,5,3,11,0
20,Travel_Frequently,Sales,0,Masters,Male,70.60846508976425,4,0,5,Married,7603.932119711129,No,33,3,9,6,8,5,0
24,Travel_Frequently,Sales,0,Undergraduate,Female,52.408081921385964,1,2,2,Single,6393.249887470505,No,29,5,15,11,3,0,0
25,Travel_Rarely,Research & Development,0,High School,Female,62.347569764760124,0,3,0,Divorced,6893.921173503244,No,14,4,19,13,12,11,1
29,Travel_Rarely,Research & Development,0,Undergraduate,Female,91.93728029724778,2,2,0,Divorced,5659.7657268101075,No,8,0,16,8,12,0,1
33,Travel_Rarely,Sales,0,Undergraduate,Female,58.68683440277402,5,2,2,Divorced,7713.7105431785585,No,37,7,12,6,1,7,0
37,Travel_Rarely,Research & Development,0,Undergraduate,Male,56.10921020610482,3,3,3,Single,5441.778312998277,No,9,4,14,11,9,9,1
46,Travel_Rarely,Research & Development,0,Phd,Male,65.3611094938914,0,1,5,Single,2960.6360839984654,No,25,9,19,3,6,4,0
40,Travel_Rarely,Research & Development,0,High School,Female,50.65108154116734,1,1,5,Divorced,8004.808703889741,No,39,2,2,13,6,5,1
43,Travel_Rarely,Research & Development,0,Undergraduate,Female,66.05031283425812,2,0,2,Married,756.616618960109,No,9,2,10,12,9,10,1
23,Travel_Rarely,Sales,0,Masters,Male,61.852962170502884,2,1,1,Married,3846.28847295784,No,30,3,19,11,12,5,1
30,Travel_Rarely,Sales,0,Masters,Female,45.360682157079296,1,1,2,Married,780.278216471459,No,32,3,17,11,8,9,1
42,Travel_Frequently,Research & Development,0,High School,Male,58.72274587956981,1,0,0,Married,4711.603749700207,Yes,33,3,3,9,8,11,1
37,Travel_Rarely,Sales,0,Phd,Male,50.69700597677625,1,1,2,Single,4785.626107072278,Yes,39,1,15,6,4,9,1
34,Travel_Rarely,Research & Development,0,Phd,Female,57.24456042254233,0,2,4,Divorced,5219.015103061049,No,29,5,0,9,9,2,1
32,Travel_Rarely,Sales,0,Phd,Male,67.7250919008413,0,0,4,Single,4030.791798278471,No,25,5,1,5,12,14,1
29,Travel_Frequently,Research & Development,0,High School,Male,69.58986633049275,1,1,4,Single,3589.4725177020673,Yes,15,5,1,8,14,10,1
45,Travel_Rarely,Sales,0,Phd,Female,67.85032791727916,0,2,5,Divorced,5625.0879740491555,Yes,29,4,16,1,7,2,0
33,Travel_Rarely,Research & Development,0,Undergraduate,Male,81.1163146821037,3,4,2,Single,5712.924839418434,No,15,3,1,0,6,10,1
23,Travel_Rarely,Research & Development,1,Masters,Male,59.89262932241467,2,1,3,Divorced,5885.343598679045,No,9,2,3,13,7,0,1
49,Travel_Rarely,Research & Development,0,Undergraduate,Female,56.397476320718084,3,3,3,Married,7667.674268934334,No,17,3,19,7,10,14,1
35,Travel_Rarely,Research & Development,0,Undergraduate,Male,42.39542015331634,0,2,5,Divorced,5622.24788925961,Yes,29,0,13,11,6,1,0
22,Travel_Rarely,Research & Development,0,Undergraduate,Male,61.95930467930895,0,2,4,Divorced,6961.210817845996,No,6,3,19,4,3,5,0
41,Travel_Rarely,Research & Development,0,Undergraduate,Female,65.49042655549508,1,2,2,Married,3638.0456249627414,No,9,1,0,9,14,14,1
46,Travel_Rarely,Human Resources,0,Masters,Female,79.7255604895211,3,0,3,Married,5603.968062874335,Yes,14,3,1,14,4,13,1
27,Travel_Rarely,Sales,0,Undergraduate,Female,73.58559735579789,2,3,2,Single,5690.995524381848,No,0,1,10,10,2,0,0
36,Travel_Rarely,Research & Development,0,Undergraduate,Male,48.01187223150414,4,3,3,Divorced,4539.197395190211,Yes,16,3,5,6,1,7,1
19,Travel_Rarely,Research & Development,0,Masters,Male,43.20678193654689,0,3,4,Single,5685.334681245616,No,27,4,8,13,0,12,0
51,Travel_Rarely,Sales,0,High School,Male,70.9802010401313,0,0,1,Single,2717.549379262157,Yes,15,1,10,14,9,6,1
45,Travel_Rarely,Research & Development,0,Phd,Male,86.09955937772972,1,2,4,Single,3563.5998601746046,No,29,5,7,11,3,10,0
35,Travel_Rarely,Research & Development,0,Undergraduate,Male,55.47041124199365,2,1,5,Married,7452.046139585314,No,38,4,18,0,14,12,0
31,Travel_Frequently,Research & Development,0,Undergraduate,Female,60.218353273552594,3,5,7,Single,4039.3708133340883,No,24,0,7,13,14,8,1
37,Travel_Rarely,Sales,0,Undergraduate,Male,86.80352803379957,2,1,4,Single,4410.465612961526,No,27,4,9,5,5,4,0
22,Travel_Frequently,Research & Development,2,Phd,Female,35.369153597175654,0,5,6,Single,2638.161585220607,No,24,3,11,13,2,2,0
32,Travel_Rarely,Sales,1,Undergraduate,Male,91.22817261223194,3,4,1,Single,2373.381325162498,No,35,3,1,13,13,12,1
27,Travel_Frequently,Research & Development,0,Undergraduate,Female,62.730255636080436,5,4,1,Married,6748.336993722359,Yes,16,1,0,2,4,12,1
19,Travel_Frequently,Sales,0,Undergraduate,Male,52.99421620518443,2,1,3,Married,5307.7240727164035,No,5,6,11,11,9,9,1
28,Non-Travel,Research & Development,1,Masters,Male,78.74417555924721,2,2,4,Single,2366.382377356996,No,17,2,11,10,12,10,0
32,Travel_Frequently,Sales,0,Undergraduate,Male,94.87341126511228,3,4,2,Single,6120.673053214412,No,32,4,19,0,12,7,1
22,Travel_Rarely,Research & Development,0,Undergraduate,Male,77.11714982964077,3,4,2,Married,5705.6858487834625,Yes,22,2,6,9,6,8,1
61,Travel_Frequently,Research & Development,0,Masters,Male,48.88823242787624,0,1,2,Single,9459.236629154886,No,38,3,11,14,8,7,1
20,Travel_Rarely,Research & Development,0,Phd,Female,35.117993894785684,2,3,3,Married,6757.102277984699,No,17,2,9,5,2,3,0
49,Travel_Rarely,Sales,0,Phd,Female,52.53146057232645,1,0,3,Divorced,4827.797320352339,No,38,4,7,7,10,13,1
40,Travel_Rarely,Sales,0,Undergraduate,Male,51.63079448057435,3,1,4,Married,3613.2776347455474,Yes,39,6,17,5,7,0,0
49,Travel_Frequently,Research & Development,0,Phd,Male,60.66363289662222,1,5,0,Single,338.0068899707485,No,7,6,19,7,4,8,1
29,Non-Travel,Human Resources,0,Masters,Male,92.91702827228451,2,1,4,Single,8241.158501132246,No,39,6,11,6,2,4,0
43,Travel_Rarely,Research & Development,0,Phd,Female,72.23237286364346,2,2,4,Married,7456.534004570311,No,30,3,9,4,14,6,0
49,Travel_Rarely,Sales,1,High School,Male,42.91004547397819,4,4,3,Married,5378.015112385888,No,29,4,5,4,2,10,0
