Age,BusinessTravel,Department,DistanceFromHome,Education,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
34,Travel_Rarely,Research & Development,1,Undergraduate,Male,76.68316607359549,2,1,4,Divorced,6827.367775529804,No,16,1,7,6,14,6,1
30,Travel_Rarely,Sales,0,Phd,Female,62.94158356456991,3,1,4,Divorced,2589.0231741703296,No,2,2,4,7,1,8,0
44,Travel_Rarely,Research & Development,0,Undergraduate,Male,61.717609224095796,4,0,6,Single,7252.410147520332,No,26,2,18,2,11,0,0
38,Travel_Rarely,Research & Development,0,High School,Male,68.23630277570741,1,3,5,Married,2518.8879828609615,No,35,1,12,1,6,4,0
34,Travel_Rarely,Sales,0,Masters,Female,77.0913108233789,1,2,4,Single,6524.065207495591,Yes,26,3,19,14,13,6,0
29,Travel_Frequently,Research & Development,0,Undergraduate,Female,88.10472546091165,1,0,2,Married,1147.326920580078,No,4,0,0,3,4,4,1
26,Travel_Rarely,Sales,0,Masters,Male,53.8032931582962,3,0,3,Single,3606.6433364407776,No,37,3,15,1,4,12,1
30,Travel_Rarely,Sales,0,High School,Male,73.65779174775028,1,2,3,Married,6993.986780100247,No,6,1,7,2,5,6,1
45,Travel_Rarely,Sales,1,Phd,Female,93.14350559606096,0,1,2,Divorced,5281.9791398766165,No,27,7,1,8,9,9,1
53,Travel_Rarely,Sales,0,Undergraduate,Female,88.75029650525904,1,3,2,Single,4630.69777515864,No,27,3,6,8,9,10,1
36,Travel_Rarely,Research & Development,0,Phd,Male,44.06320653610818,1,1,2,Married,4447.102500489591,No,17,9,10,1,0,7,0
32,Travel_Rarely,Research & Development,0,Undergraduate,Male,68.87073208097483,4,3,1,Single,3579.154175119762,No,10,1,2,0,7,1,1
26,Travel_Frequently,Human Resources,0,Undergraduate,Male,64.07943371212508,2,4,5,Single,8146.4586789160985,No,9,5,1,3,3,10,0
47,Travel_Frequently,Sales,0,Masters,Male,79.85563127448896,2,2,3,Single,5951.238436276569,Yes,26,3,4,4,7,13,1
29,Travel_Frequently,Human Resources,0,Undergraduate,Male,73.36167022698098,2,4,4,Divorced,4529.1362223458555,No,18,2,6,6,1,6,0
22,Travel_Rarely,Research & Development,0,Masters,Male,91.30336449045558,2,2,0,Married,3017.0497634252906,No,1,3,2,10,11,10,1
35,Travel_Rarely,Research & Development,0,Undergraduate,Male,74.07199449393883,0,5,2,Single,6928.464037517633,No,19,0,8,10,6,11,1
41,Travel_Rarely,Research & Development,1,High School,Female,86.40891984379985,3,2,2,Married,6354.662475152147,No,39,4,1,8,7,12,1
27,Travel_Rarely,Research & Development,0,High School,Male,50.502737112786626,1,3,5,Married,4827.532980380667,No,32,3,5,11,14,7,1
23,Travel_Rarely,Research & Development,0,Undergraduate,Male,65.75387000125787,2,1,5,Divorced,7172.833132871177,No,16,1,6,7,14,1,1
39,Travel_Frequently,Sales,0,Undergraduate,Female,71.64469242153552,3,5,3,Single,6195.8321499593785,No,19,3,17,13,7,12,1
42,Travel_Rarely,Human Resources,0,Masters,Male,82.7896871136844,2,0,7,Married,5040.43234600511,Yes,11,1,7,12,14,9,1
29,Travel_Rarely,Sales,1,Phd,Male,74.25275467084197,3,3,1,Single,5761.665013151108,No,28,3,8,11,11,6,1
27,Travel_Rarely,Human Resources,0,Masters,Female,50.28650049078547,2,0,4,Single,10759.967144567669,Yes,36,2,16,0,4,3,0
38,Non-Travel,Sales,0,Phd,Female,83.27560699275242,3,1,7,Divorced,3315.491668322049,Yes,28,3,6,0,7,10,1
39,Travel_Rarely,Sales,0,High School,Male,86.10102036638628,2,2,3,Divorced,3978.9721497222845,Yes,36,1,9,5,6,12,1
37,Travel_Rarely,Sales,0,Masters,Male,49.24882680360124,1,4,6,Single,5487.596185698099,No,18,5,14,0,11,4,0
33,Travel_Rarely,Research & Development,0,High School,Male,38.46456949728642,4,3,5,Single,5098.064506506419,Yes,18,4,4,2,14,13,1
32,Travel_Rarely,Sales,0,Undergraduate,Female,54.667419599413705,3,0,6,Married,6941.210606337071,Yes,30,5,0,13,7,9,1
44,Travel_Rarely,Research & Development,0,Masters,Female,46.302904996927865,5,1,5,Single,6438.180551919142,No,23,2,19,12,0,7,0
22,Travel_Frequently,Sales,0,Undergraduate,Female,57.16470756687442,3,1,0,Divorced,5870.2237284067105,Yes,16,1,14,2,1,9,1
42,Travel_Rarely,Research & Development,0,Masters,Female,65.04152429923933,1,4,4,Single,6733.569966489578,No,3,5,16,1,5,9,0
31,Travel_Rarely,Sales,0,Undergraduate,Male,44.52726313749218,1,2,1,Divorced,7339.834451668012,No,33,2,18,2,9,10,1
35,Travel_Rarely,Sales,0,Masters,Female,41.62671648644944,1,0,0,Divorced,4130.9103118055,No,26,3,5,10,14,8,1
33,Travel_Frequently,Sales,0,Masters,Female,73.62198584773242,2,2,0,Divorced,2707.2139286223205,No,26,4,13,13,9,11,1
40,Travel_Rarely,Sales,0,Phd,Female,44.84875333958374,2,1,2,Married,9120.03842024185,Yes,15,2,4,6,12,4,1
31,Travel_Frequently,Sales,0,Masters,Male,63.81550342428227,7,4,6,Single,4894.967199352102,Yes,1,7,17,5,14,5,0
28,Travel_Frequently,Sales,0,Undergraduate,Male,49.37409618504983,2,3,5,Single,2531.402735163864,Yes,37,3,15,11,11,12,0
41,Travel_Frequently,Research & Development,1,Masters,Male,72.76477574921924,6,2,2,Married,3206.3390756805557,Yes,30,0,9,11,11,4,1
28,Travel_Rarely,Research & Development,0,Undergraduate,Male,51.194015173555975,6,6,1,Divorced,7494.289836577025,No,22,5,11,9,10,14,1
48,Travel_Rarely,Research & Development,0,Phd,Male,54.194090879306515,2,0,2,Single,3170.743578515023,Yes,29,3,18,8,9,3,1
45,Travel_Rarely,Sales,0,Phd,Female,59.30381479181872,3,3,3,Divorced,4160.826713746214,No,26,5,19,10,12,4,1
42,Travel_Rarely,Research & Development,0,Undergraduate,Female,55.89039588304959,2,1,2,Married,4919.297488122084,No,5,4,13,5,9,13,1
35,Travel_Rarely,Research & Development,0,Undergraduate,Female,67.5454871902996,4,2,3,Divorced,6344.750009786502,No,4,1,12,8,10,14,1
28,Travel_Rarely,Research & Development,0,Masters,Male,82.7967793054381,1,1,2,Single,8379.669829051389,Yes,38,5,17,11,13,5,1
31,Travel_Rarely,Sales,0,Undergraduate,Female,52.56345554096492,0,5,2,Divorced,5896.643346632349,No,37,3,4,1,10,2,1
41,Travel_Rarely,Sales,0,Undergraduate,Male,55.9929511979805,1,0,1,Single,961.6736704768618,No,24,2,11,2,1,7,0
46,Travel_Rarely,Research & Development,0,High School,Male,50.446190226536295,3,3,3,Single,2762.5835135582533,No,31,4,8,8,4,4,1
32,Travel_Rarely,Sales,1,Undergraduate,Female,97.89663546962029,3,2,4,Single,6988.08344137768,No,3,3,12,5,13,6,0
40,Travel_Frequently,Research & Development,0,High School,Male,34.102269234070945,1,3,4,Single,7314.08827071766,No,14,1,10,7,5,0,0
43,Travel_Rarely,Sales,2,Phd,Female,48.520521204453175,0,1,7,Married,3973.33915565998,No,9,5,17,13,0,10,0
34,Travel_Rarely,Research & Development,0,Masters,Male,57.907814091026076,2,2,2,Married,5310.173470498488,No,13,2,16,3,12,4,1
44,Travel_Rarely,Research & Development,0,Phd,Male,56.26737566429549,1,0,7,Divorced,3236.4962599870414,No,6,5,12,3,3,2,0
34,Travel_Rarely,Research & Development,0,Phd,Male,63.302718536067054,4,0,1,Married,5505.6898170573895,No,15,2,14,1,4,5,1
24,Travel_Rarely,Research & Development,1,High School,Male,59.91018028262514,3,3,4,Married,6096.626371723683,No,37,3,12,10,5,2,0
28,Travel_Rarely,Human Resources,0,High School,Female,80.88554247713655,4,2,4,Married,6212.334464054915,Yes,9,4,0,1,5,9,1
35,Travel_Rarely,Research & Development,0,Masters,Male,53.38489907723123,2,1,2,Married,8404.126121410787,No,30,7,8,1,2,13,0
23,Travel_Frequently,Sales,0,Undergraduate,Male,50.90495455862636,0,3,5,Married,2127.4878094279984,No,32,4,11,8,7,4,0
38,Travel_Rarely,Research & Development,0,Undergraduate,Male,45.18567281452468,2,1,2,Divorced,5810.7039682306395,Yes,4,1,15,6,8,14,1
34,Travel_Rarely,Human Resources,0,Phd,Male,51.53506407510365,1,2,7,Single,5805.13396902391,No,14,2,7,3,11,11,1
22,Travel_Rarely,Research & Development,0,High School,Male,65.74281619682148,2,4,3,Single,1236.2326713662687,No,23,5,16,4,7,14,1
42,Travel_Frequently,Research & Development,1,Phd,Female,77.66448698961527,2,3,1,Divorced,6586.025685371827,No,31,6,8,12,12,3,1
52,Non-Travel,Sales,0,High School,Male,46.43606782885591,2,3,2,Divorced,6924.839966367812,No,25,5,7,12,12,11,1
25,Travel_Rarely,Research & Development,0,Masters,Female,89.67799880051659,2,2,4,Single,4771.129454994445,Yes,27,4,7,6,8,6,1
41,Travel_Frequently,Research & Development,0,Undergraduate,Female,50.280874937023945,1,3,5,Single,4764.528105048411,Yes,23,2,18,5,12,4,0
42,Travel_Rarely,Sales,0,High School,Male,67.74128581112971,1,1,4,Single,5083.049685248579,Yes,20,3,17,5,0,12,0
22,Non-Travel,Sales,1,Masters,Male,68.13014762996076,4,3,4,Single,6686.716191724705,No,29,3,13,9,0,7,0
33,Non-Travel,Research & Development,0,Phd,Male,33.78944014450809,3,1,1,Divorced,6443.167791883445,No,34,2,4,9,4,8,1
30,Travel_Rarely,Research & Development,0,Undergraduate,Female,60.573297519801585,0,2,4,Divorced,5174.286173490661,No,15,1,16,1,3,9,0
31,Travel_Rarely,Research & Development,0,Undergraduate,Female,46.52170405821456,1,2,2,Married,4126.524775468904,Yes,35,1,9,4,13,11,1
34,Travel_Rarely,Research & Development,0,Phd,Male,40.296202172828984,0,2,1,Single,3665.8044712933943,No,29,5,1,10,6,0,1
38,Non-Travel,Research & Development,0,Undergraduate,Male,44.25400436447852,0,3,1,Married,6817.478911101822,Yes,37,4,18,4,13,13,1
48,Travel_Frequently,Sales,2,Undergraduate,Male,68.56050418157396,3,2,2,Single,5778.218041055246,No,39,2,7,3,9,12,1
31,Travel_Rarely,Sales,0,Undergraduate,Male,64.12088270083501,2,1,2,Single,3469.714453848739,No,32,2,18,10,13,10,1
43,Travel_Rarely,Human Resources,0,Phd,Male,64.23506424570932,5,1,2,Married,2171.335298976891,No,28,2,0,10,7,11,1
45,Travel_Rarely,Human Resources,0,Phd,Female,61.61608568420331,3,3,3,Single,4659.971162198042,No,30,0,4,14,2,12,0
44,Travel_Rarely,Human Resources,0,Phd,Male,45.282491880865344,2,2,5,Single,5230.611525529828,Yes,16,6,4,1,11,8,1
51,Travel_Rarely,Research & Development,0,Undergraduate,Male,79.23757726626353,3,4,7,Single,-23.567697969563596,Yes,34,3,3,13,6,8,1
28,Travel_Rarely,Research & Development,0,High School,Female,106.27476023155651,2,6,1,Single,5249.997358641495,Yes,16,3,1,11,14,7,1
23,Travel_Frequently,Research & Development,0,Masters,Male,76.77177123144672,3,2,3,Married,6439.040766555996,No,3,6,15,5,6,4,1
36,Travel_Frequently,Sales,0,Masters,Male,54.67255738660398,3,1,5,Married,4597.772287561944,No,35,1,8,3,2,3,0
37,Travel_Frequently,Research & Development,1,Undergraduate,Female,63.14175647680586,3,0,2,Single,7669.360288054797,No,4,3,10,11,5,1,1
45,Non-Travel,Research & Development,0,Undergraduate,Female,82.81966142467739,1,1,1,Single,4675.40203092587,No,19,3,17,1,2,11,0
50,Travel_Frequently,Research & Development,0,Undergraduate,Male,80.85667716763668,3,1,1,Married,5550.64773429233,No,0,5,18,11,14,3,1
27,Travel_Rarely,Sales,0,Undergraduate,Male,70.46927918750748,2,2,8,Married,5124.490263266051,Yes,28,6,8,6,3,6,1
35,Travel_Rarely,Research & Development,0,High School,Male,68.51849501457176,1,1,2,Divorced,4237.742462349111,No,31,1,16,4,6,13,1
40,Travel_Frequently,Sales,0,High School,Male,87.13020972617895,5,1,3,Divorced,3991.886234929671,No,35,2,10,8,0,1,0
34,Travel_Rarely,Sales,1,Undergraduate,Female,73.60524192673154,4,2,4,Single,6972.494222622547,No,20,3,18,9,11,14,0
44,Non-Travel,Human Resources,0,Undergraduate,Male,48.14051835414646,2,2,3,Married,1499.0353048396933,Yes,8,3,0,3,6,0,1
42,Travel_Rarely,Research & Development,0,Undergraduate,Male,33.050338924400826,1,2,5,Married,2748.2383706234705,No,23,2,11,4,2,9,0
37,Travel_Frequently,Human Resources,0,High School,Female,85.7857434958675,2,1,2,Married,5746.773595547611,Yes,29,3,13,5,11,9,1
29,Travel_Rarely,Research & Development,0,Phd,Male,62.523113542196924,3,2,4,Single,8673.821469520295,Yes,4,4,7,14,0,0,1
21,Travel_Rarely,Research & Development,0,Undergraduate,Female,66.73904001164843,3,3,5,Married,13170.122362289176,No,35,0,5,12,8,1,1
56,Travel_Rarely,Sales,0,Phd,Male,62.85027796279751,2,3,3,Single,3280.446234172154,No,7,2,8,7,7,13,1
38,Travel_Rarely,Sales,0,Undergraduate,Male,84.16613012580908,5,0,3,Married,5127.9028272518235,Yes,14,2,0,4,13,14,1
43,Travel_Rarely,Sales,0,Undergraduate,Male,68.51605669705698,0,3,4,Married,641.0175114198846,No,11,5,14,9,6,0,0
39,Non-Travel,Sales,0,Undergraduate,Female,30.623679832151197,0,3,3,Divorced,8167.256597268937,No,17,0,13,5,3,5,0
37,Travel_Rarely,Research & Development,0,High School,Female,58.72781236119728,3,1,3,Married,6790.651715586776,No,39,4,8,0,2,6,0
30,Travel_Rarely,Sales,0,High School,Male,74.53517509505681,2,4,1,Single,2640.2245474816414,No,7,4,19,3,2,7,0
57,Non-Travel,Sales,1,Undergraduate,Male,71.67752732088782,0,1,2,Divorced,3904.6016631536027,No,14,6,8,2,8,14,1
25,Travel_Rarely,Sales,3,High School,Female,37.735063792061766,2,1,4,Married,3229.122073388123,No,35,1,12,11,8,9,0
40,Travel_Rarely,Research & Development,0,High School,Male,50.49189646174595,4,3,4,Married,4470.72502109069,No,37,1,16,7,3,6,0
19,Non-Travel,Research & Development,0,High School,Male,92.67665421771088,3,0,4,Single,4898.545014052664,Yes,26,1,9,6,9,7,0
42,Non-Travel,Sales,0,Phd,Male,75.74240505565653,5,2,2,Single,4336.108295717615,No,39,7,6,2,6,2,1
46,Travel_Rarely,Sales,0,Undergraduate,Female,69.3227279181093,1,3,1,Single,1823.9233574529671,Yes,13,0,1,9,1,0,1
29,Non-Travel,Research & Development,0,Phd,Male,65.15001761332333,3,4,4,Single,3039.585889650545,Yes,24,2,17,12,1,3,0
26,Travel_Rarely,Sales,0,High School,Male,80.33004912594194,1,3,2,Divorced,6427.6961831629205,No,35,3,0,1,2,4,0
39,Travel_Rarely,Sales,1,Masters,Male,85.0294447293124,2,2,4,Married,5552.073490367457,Yes,39,4,8,8,10,6,1
27,Non-Travel,Research & Development,0,Phd,Male,64.24761134869566,2,3,1,Married,3717.640763819454,No,7,3,4,5,1,8,0
35,Travel_Rarely,Research & Development,0,Phd,Male,60.78775667971224,1,2,3,Married,5428.50196514934,Yes,31,4,1,14,7,8,1
26,Travel_Rarely,Research & Development,0,Undergraduate,Female,54.47565057946039,0,2,4,Single,2668.446248817201,No,29,4,15,1,1,8,0
19,Travel_Rarely,Research & Development,0,Undergraduate,Male,64.68916732281029,1,4,4,Married,3447.820796931298,Yes,31,1,10,6,9,3,0
30,Travel_Rarely,Research & Development,0,Masters,Male,52.18154115589783,2,2,1,Married,3296.5393529465982,No,36,3,11,7,0,12,0
26,Travel_Frequently,Human Resources,1,Undergraduate,Male,79.84826345662809,2,0,3,Divorced,3850.5309309216927,Yes,10,0,11,6,10,8,1
31,Travel_Frequently,Human Resources,0,Masters,Female,101.76737373625157,4,2,2,Married,5117.871140441765,No,17,1,11,11,11,1,1
33,Travel_Rarely,Research & Development,0,Masters,Male,52.49227114264066,4,3,3,Single,9515.276591221966,No,37,5,16,11,10,7,1
41,Travel_Rarely,Sales,0,High School,Male,54.65928083193928,0,1,0,Single,5342.7652557527,No,37,2,5,3,0,14,0
43,Travel_Rarely,Research & Development,0,Masters,Female,46.07298582463116,2,4,2,Married,9390.17585410802,Yes,25,1,4,11,4,1,1
41,Travel_Rarely,Sales,0,High School,Male,79.62750875397275,1,1,2,Single,6365.706605451525,Yes,18,2,5,4,2,5,1
46,Travel_Rarely,Human Resources,0,High School,Male,52.39158328974061,2,2,2,Single,5679.100805642381,No,9,4,10,11,13,4,1
38,Travel_Rarely,Research & Development,0,Phd,Female,48.72591930540895,1,2,3,Divorced,4504.5150954769715,No,8,3,2,14,10,14,1
34,Travel_Rarely,Research & Development,0,Phd,Female,69.41859176841213,3,0,1,Single,5271.731508813472,No,10,4,13,10,1,7,0
40,Travel_Rarely,Sales,1,Undergraduate,Male,36.29143859216745,2,3,3,Divorced,3223.8340237715647,No,20,1,14,13,5,9,1
22,Travel_Rarely,Sales,0,Phd,Male,86.15806815630745,0,1,1,Single,9278.969132168188,No,32,2,9,7,12,7,1
40,Travel_Rarely,Sales,1,Phd,Female,79.3463511992436,4,2,6,Divorced,3013.6901963773857,No,23,1,1,13,9,14,1
20,Travel_Rarely,Sales,0,Undergraduate,Female,76.91552139577992,1,4,3,Married,4669.201364027247,No,17,3,19,9,11,2,1
47,Travel_Rarely,Research & Development,0,Phd,Female,55.990535115539764,2,2,1,Married,7382.953950995616,Yes,12,1,7,7,12,8,1
41,Travel_Rarely,Research & Development,0,Masters,Male,88.00151408744327,5,3,3,Single,5118.14999381825,Yes,35,3,11,5,9,7,1
46,Travel_Frequently,Sales,0,Undergraduate,Male,73.71314460912514,0,2,1,Single,4133.559829105804,No,11,1,13,9,2,8,0
40,Travel_Rarely,Sales,0,High School,Male,49.676413156361406,3,1,3,Married,5366.108583381379,No,6,5,1,1,11,2,1
46,Travel_Frequently,Research & Development,0,Undergraduate,Male,70.96138149342725,0,2,6,Married,3001.5267717194556,No,9,6,10,3,1,5,0
36,Travel_Rarely,Sales,0,Undergraduate,Male,57.16831112744053,2,1,6,Married,5587.892219606746,No,31,3,19,13,8,6,0
48,Non-Travel,Sales,0,Undergraduate,Male,42.46276623597258,2,1,3,Single,6829.100853488706,Yes,31,3,10,14,9,9,1
19,Travel_Rarely,Human Resources,0,High School,Male,74.67716679693608,3,0,3,Single,4114.1159778512965,No,26,5,8,3,10,6,1
33,Travel_Rarely,Sales,0,Undergraduate,Female,91.85727327955645,1,1,3,Single,6175.91663153737,Yes,28,2,3,10,10,5,1
33,Travel_Frequently,Human Resources,0,Undergraduate,Male,63.77916510987953,3,1,4,Single,7805.088322982228,Yes,8,7,17,0,5,4,0
37,Non-Travel,Sales,1,Undergraduate,Female,81.97565252652946,2,0,0,Married,3852.21980272921,No,16,3,18,9,14,13,1
27,Travel_Rarely,Research & Development,0,Undergraduate,Male,70.39916220055721,2,1,5,Single,4108.12720825644,Yes,4,6,1,9,8,11,1
52,Travel_Frequently,Sales,0,Phd,Female,54.57713492283843,0,3,4,Married,2229.1934523570444,No,17,4,4,10,4,12,1
54,Non-Travel,Research & Development,0,Phd,Female,65.48450430803959,1,2,4,Divorced,10240.630979289672,No,10,3,6,11,3,9,0
30,Travel_Rarely,Sales,0,Undergraduate,Male,63.769144748824225,2,3,2,Single,4704.610265520536,No,32,4,18,1,2,0,0
41,Travel_Rarely,Sales,0,Phd,Male,46.62975533181461,4,3,1,Single,2634.986111555964,Yes,37,3,18,0,13,14,1
29,Travel_Rarely,Research & Development,0,High School,Male,51.656467205533836,6,0,5,Married,3521.676909032437,Yes,8,5,4,1,7,9,1
20,Travel_Frequently,Sales,1,Undergraduate,Male,51.72551740482828,0,4,1,Divorced,2949.7814572328857,Yes,27,3,10,13,8,14,1
47,Non-Travel,Research & Development,0,Phd,Male,63.66026697456701,1,0,0,Single,9213.814103593526,Yes,21,1,6,2,2,8,1
33,Travel_Rarely,Research & Development,0,Undergraduate,Male,62.66933088123937,0,0,3,Single,7226.083283392436,No,31,5,14,1,5,12,1
44,Travel_Rarely,Sales,1,Phd,Female,48.16690027919079,1,0,3,Divorced,4735.322347854349,No,23,2,13,0,4,3,1
38,Travel_Rarely,Research & Development,0,High School,Female,68.84576830806198,3,4,3,Single,5474.312323054696,Yes,29,5,11,7,12,12,1
34,Travel_Rarely,Research & Development,0,Phd,Male,68.72275717214102,2,3,4,Divorced,4363.316549202096,No,6,1,16,1,4,10,0
39,Travel_Frequently,Sales,0,Undergraduate,Male,65.99543242639012,3,3,3,Married,1686.1651392705594,No,7,3,15,1,1,13,0
36,Travel_Frequently,Sales,0,Undergraduate,Female,62.50035840643186,1,2,5,Divorced,5833.618929220527,No,38,4,6,6,10,5,1
39,Travel_Frequently,Sales,1,Undergraduate,Female,74.12481052619864,0,1,3,Single,2332.90313995973,No,19,2,17,0,12,13,1
29,Travel_Frequently,Sales,0,Masters,Male,95.50242844370484,2,5,3,Married,5198.373397790364,No,14,1,6,13,1,14,0
24,Travel_Rarely,Sales,0,Undergraduate,Female,48.35286218345377,0,8,4,Married,8859.961882435999,No,15,1,18,3,2,5,0
46,Travel_Rarely,Research & Development,0,Undergraduate,Female,51.982495058673564,1,4,5,Single,5735.205591454596,No,29,2,13,4,10,6,0
31,Travel_Rarely,Sales,0,Phd,Female,62.77479160161659,2,1,0,Married,4860.030621327205,Yes,17,3,6,2,7,3,1
51,Travel_Frequently,Human Resources,0,Undergraduate,Female,95.23736922390219,0,1,8,Married,2804.174283760978,Yes,19,2,12,7,3,13,0
53,Travel_Rarely,Sales,0,Masters,Female,83.33855286985185,1,0,4,Married,2859.791630076345,No,23,3,12,0,7,6,0
43,Travel_Rarely,Human Resources,0,Masters,Male,68.03241315540443,1,3,1,Single,2550.9515727066228,No,20,2,3,4,12,5,1
27,Travel_Rarely,Research & Development,0,Masters,Female,76.72709596174779,2,1,5,Single,3668.071863920756,No,23,3,3,10,12,2,1
18,Travel_Frequently,Human Resources,0,Undergraduate,Male,55.8814193409669,2,2,1,Single,7640.087378116999,Yes,14,1,4,7,0,11,1
39,Travel_Rarely,Sales,0,High School,Male,53.09378708113276,3,2,3,Single,5396.868218106016,Yes,9,1,9,10,0,6,1
43,Travel_Frequently,Research & Development,0,High School,Female,64.2405464571197,0,4,5,Single,1776.3012854445005,No,9,0,9,2,11,14,0
36,Travel_Rarely,Research & Development,0,Masters,Female,68.78744010378044,2,3,3,Married,5029.317627991267,No,39,5,6,5,7,6,1
56,Travel_Rarely,Research & Development,2,Phd,Female,51.85667591618041,2,1,3,Single,5811.646729807726,Yes,15,3,6,14,8,11,1
33,Travel_Frequently,Research & Development,0,Masters,Female,83.24720486317423,0,1,0,Married,9079.577041769637,Yes,25,2,10,2,13,1,1
47,Travel_Rarely,Research & Development,0,Masters,Female,40.46266560450688,1,0,2,Single,5470.179505499593,No,25,7,8,9,10,14,1
24,Travel_Frequently,Sales,0,Undergraduate,Male,48.2728711328936,0,1,3,Married,5487.958468754694,No,21,5,16,11,3,11,0
39,Non-Travel,Research & Development,0,Undergraduate,Female,72.17370248009621,0,5,3,Married,3379.526115771503,Yes,19,2,10,12,13,12,1
26,Non-Travel,Research & Development,0,High School,Female,61.82800313634796,1,1,4,Single,4917.838175114178,No,6,3,1,13,3,11,0
43,Travel_Rarely,Sales,0,Phd,Female,57.18954018762329,1,3,2,Divorced,8593.213776820336,No,17,5,13,8,13,0,1
23,Travel_Frequently,Sales,0,Undergraduate,Male,73.77061951453166,3,5,0,Married,3972.3976006934818,No,7,5,11,5,13,8,1
26,Travel_Frequently,Sales,0,Undergraduate,Female,53.57940151484887,3,3,5,Single,2775.7498434794948,No,27,2,13,11,2,11,0
38,Travel_Rarely,Sales,0,Masters,Male,51.49390854755629,2,5,1,Single,8048.298660712122,No,22,3,0,14,4,4,1
45,Travel_Rarely,Sales,0,Phd,Male,73.52118158005565,0,0,3,Single,3491.510870855077,No,24,3,9,12,14,5,1
47,Travel_Rarely,Sales,0,High School,Male,80.22245662628555,2,1,4,Married,2855.4719290265894,No,9,4,17,3,13,0,0
44,Travel_Rarely,Research & Development,0,Undergraduate,Male,75.71733243046053,4,2,2,Married,10134.415983480363,No,35,1,7,7,3,6,0
44,Travel_Rarely,Sales,0,Masters,Male,57.931270758957176,0,2,4,Married,8095.212441882108,No,3,3,18,5,0,6,0
27,Travel_Rarely,Sales,0,Undergraduate,Female,85.66588909548261,1,7,5,Single,7508.845404648715,Yes,30,7,8,13,5,8,1
23,Travel_Frequently,Research & Development,0,Phd,Female,36.40882287434067,1,1,0,Single,5886.7439349662445,Yes,24,3,5,12,8,5,1
31,Travel_Frequently,Sales,0,Masters,Male,76.77333918189322,3,3,5,Single,3723.9120565569974,No,2,1,9,3,4,11,0
47,Travel_Rarely,Research & Development,1,Phd,Male,49.69848973146438,2,0,2,Married,4313.08291456691,Yes,9,4,7,1,9,9,1
47,Travel_Rarely,Research & Development,0,Masters,Male,56.22355372556719,0,1,3,Single,1918.3350990518716,No,17,3,3,11,0,8,0
29,Non-Travel,Sales,0,High School,Female,81.45573082795696,4,1,4,Single,1836.7516446289328,No,17,3,0,10,4,9,1
45,Non-Travel,Sales,0,Phd,Male,66.35962070057506,2,4,3,Single,5630.924237660574,No,1,1,9,2,6,1,1
41,Travel_Rarely,Human Resources,0,High School,Male,88.03904812606702,1,0,4,Single,2294.9444240713674,Yes,18,4,2,12,9,1,1
37,Travel_Rarely,Research & Development,0,Undergraduate,Female,20.09758929714956,1,3,2,Single,3707.39053453299,No,16,1,6,3,11,3,1
32,Non-Travel,Research & Development,0,Masters,Male,50.75321720143506,2,1,7,Married,2569.486079891102,No,28,7,17,4,7,14,0
33,Travel_Frequently,Research & Development,0,High School,Female,67.24872578314734,3,3,1,Married,2300.5780327516572,Yes,2,3,7,13,4,7,1
25,Travel_Rarely,Research & Development,0,Undergraduate,Female,68.02492962670006,3,3,3,Married,4446.209497062283,No,30,7,0,9,8,12,1
32,Travel_Rarely,Research & Development,0,High School,Male,67.92580156676226,4,3,1,Married,5982.585878932214,No,1,4,8,7,3,2,0
26,Travel_Rarely,Research & Development,0,Masters,Male,84.94927500063083,2,1,2,Single,5076.377416225638,No,11,2,7,12,7,2,1
29,Travel_Frequently,Research & Development,0,Masters,Male,86.3049039530928,0,1,5,Divorced,6720.523264628928,No,22,2,12,6,2,12,0
38,Travel_Rarely,Research & Development,0,Phd,Male,31.948246135566315,3,0,4,Single,1612.377295038018,Yes,22,1,7,3,12,12,1
54,Travel_Frequently,Research & Development,2,Undergraduate,Male,41.39619143424423,1,1,4,Single,6242.977011165716,No,36,7,15,11,4,8,0
33,Travel_Rarely,Research & Development,0,Masters,Male,74.31518902610719,1,0,3,Single,5746.852861245117,Yes,33,6,13,0,5,6,1
27,Travel_Rarely,Research & Development,0,Masters,Female,79.6125520164086,2,3,5,Single,3829.967115178126,No,7,3,17,13,6,0,0
37,Travel_Rarely,Sales,0,Undergraduate,Male,79.29257883412347,0,1,3,Married,5157.3134781325525,Yes,9,3,13,5,10,4,1
27,Travel_Rarely,Sales,0,Undergraduate,Female,65.01702247920633,0,1,2,Married,3435.6534525908114,No,8,3,10,13,8,14,1
38,Travel_Rarely,Research & Development,0,Undergraduate,Female,67.74339561926595,4,3,3,Single,3272.217351157803,No,19,4,3,4,13,7,1
31,Travel_Rarely,Research & Development,0,Undergraduate,Female,74.38848266820547,2,2,1,Divorced,4522.288230336352,No,18,1,1,2,13,3,1
32,Travel_Frequently,Research & Development,0,Phd,Female,79.57741423493276,2,0,2,Divorced,7229.2982791905815,Yes,28,2,15,6,6,8,1
34,Travel_Rarely,Research & Development,1,High School,Male,43.724928931966566,2,3,1,Married,5944.429900041755,Yes,10,1,2,6,4,11,1
